Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,GP,Session,Date
0 days 01:28:11.680000,VER,1,84.97,21,1.0,,,31.578,28.803,24.589,0 days 01:27:18.325000,0 days 01:27:47.128000,0 days 01:28:11.717000,241.0,285.0,278.0,302.0,False,MEDIUM,21,1,Red Bull Racing,0 days 01:26:46.710000,35:29.9,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:29:36.588000,VER,1,84.908,22,1.0,,,31.559,28.869,24.48,0 days 01:28:43.276000,0 days 01:29:12.145000,0 days 01:29:36.625000,241.0,285.0,278.0,302.0,False,MEDIUM,22,1,Red Bull Racing,0 days 01:28:11.680000,36:54.9,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:31:01.444000,VER,1,84.856,23,1.0,,,31.542,28.855,24.459,0 days 01:30:08.167000,0 days 01:30:37.022000,0 days 01:31:01.481000,243.0,285.0,278.0,302.0,True,MEDIUM,23,1,Red Bull Racing,0 days 01:29:36.588000,38:19.8,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:32:26.269000,VER,1,84.825,24,1.0,,,31.522,28.842,24.461,0 days 01:31:33.003000,0 days 01:32:01.845000,0 days 01:32:26.306000,242.0,285.0,278.0,303.0,True,MEDIUM,24,1,Red Bull Racing,0 days 01:31:01.444000,39:44.6,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:33:50.971000,VER,1,84.702,25,1.0,,,31.487,28.807,24.408,0 days 01:32:57.793000,0 days 01:33:26.600000,0 days 01:33:51.008000,241.0,286.0,278.0,303.0,True,MEDIUM,25,1,Red Bull Racing,0 days 01:32:26.269000,41:09.5,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:35:15.746000,VER,1,84.775,26,1.0,,,31.528,28.774,24.473,0 days 01:34:22.536000,0 days 01:34:51.310000,0 days 01:35:15.783000,241.0,286.0,279.0,304.0,False,MEDIUM,26,1,Red Bull Racing,0 days 01:33:50.971000,42:34.2,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:36:40.466000,VER,1,84.72,27,1.0,,,31.48,28.776,24.464,0 days 01:35:47.263000,0 days 01:36:16.039000,0 days 01:36:40.503000,242.0,286.0,279.0,304.0,False,MEDIUM,27,1,Red Bull Racing,0 days 01:35:15.746000,43:58.9,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:38:05.185000,VER,1,84.719,28,1.0,,,31.554,28.728,24.437,0 days 01:37:12.057000,0 days 01:37:40.785000,0 days 01:38:05.222000,243.0,286.0,280.0,305.0,False,MEDIUM,28,1,Red Bull Racing,0 days 01:36:40.466000,45:23.7,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:39:30.046000,VER,1,84.861,29,1.0,,,31.506,28.938,24.417,0 days 01:38:36.728000,0 days 01:39:05.666000,0 days 01:39:30.083000,242.0,285.0,279.0,308.0,False,MEDIUM,29,1,Red Bull Racing,0 days 01:38:05.185000,46:48.4,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:42:19.586000,VER,1,84.413,31,1.0,,,31.331,28.66,24.422,0 days 01:41:26.541000,0 days 01:41:55.201000,0 days 01:42:19.623000,245.0,286.0,279.0,302.0,True,MEDIUM,31,1,Red Bull Racing,0 days 01:40:55.173000,49:38.4,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:43:44.013000,VER,1,84.427,32,1.0,,,31.35,28.605,24.472,0 days 01:42:50.973000,0 days 01:43:19.578000,0 days 01:43:44.050000,240.0,286.0,279.0,304.0,False,MEDIUM,32,1,Red Bull Racing,0 days 01:42:19.586000,51:02.8,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:45:08.363000,VER,1,84.35,33,1.0,,,31.382,28.648,24.32,0 days 01:44:15.432000,0 days 01:44:44.080000,0 days 01:45:08.400000,242.0,286.0,280.0,304.0,True,MEDIUM,33,1,Red Bull Racing,0 days 01:43:44.013000,52:27.2,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:46:32.831000,VER,1,84.468,34,1.0,,,31.402,28.639,24.427,0 days 01:45:39.802000,0 days 01:46:08.441000,0 days 01:46:32.868000,242.0,286.0,278.0,304.0,False,MEDIUM,34,1,Red Bull Racing,0 days 01:45:08.363000,53:51.6,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:06:29.296000,VER,1,84.509,43,4.0,,,31.8,28.273,24.436,0 days 02:05:36.624000,0 days 02:06:04.897000,0 days 02:06:29.333000,243.0,286.0,278.0,294.0,False,HARD,8,0,Red Bull Racing,0 days 02:05:04.787000,13:48.0,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:07:52.829000,VER,1,83.533,44,4.0,,,31.171,28.141,24.221,0 days 02:07:00.504000,0 days 02:07:28.645000,0 days 02:07:52.866000,243.0,286.0,279.0,298.0,True,HARD,9,0,Red Bull Racing,0 days 02:06:29.296000,15:12.5,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:09:16.222000,VER,1,83.393,45,4.0,,,31.026,28.21,24.157,0 days 02:08:23.892000,0 days 02:08:52.102000,0 days 02:09:16.259000,244.0,287.0,280.0,299.0,True,HARD,10,0,Red Bull Racing,0 days 02:07:52.829000,16:36.0,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:10:39.592000,VER,1,83.37,46,4.0,,,31.045,28.104,24.221,0 days 02:09:47.304000,0 days 02:10:15.408000,0 days 02:10:39.629000,245.0,287.0,280.0,301.0,True,HARD,11,0,Red Bull Racing,0 days 02:09:16.222000,17:59.4,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:12:02.895000,VER,1,83.303,47,4.0,,,31.11,28.072,24.121,0 days 02:11:10.739000,0 days 02:11:38.811000,0 days 02:12:02.932000,243.0,287.0,280.0,302.0,True,HARD,12,0,Red Bull Racing,0 days 02:10:39.592000,19:22.8,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:13:26.318000,VER,1,83.423,48,4.0,,,31.055,28.226,24.142,0 days 02:12:33.987000,0 days 02:13:02.213000,0 days 02:13:26.355000,241.0,287.0,281.0,302.0,False,HARD,13,0,Red Bull Racing,0 days 02:12:02.895000,20:46.1,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:14:49.786000,VER,1,83.468,49,4.0,,,31.01,28.159,24.299,0 days 02:13:57.365000,0 days 02:14:25.524000,0 days 02:14:49.823000,243.0,287.0,279.0,302.0,False,HARD,14,0,Red Bull Racing,0 days 02:13:26.318000,22:09.5,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:16:13.107000,VER,1,83.321,50,4.0,,,31.006,28.109,24.206,0 days 02:15:20.829000,0 days 02:15:48.938000,0 days 02:16:13.144000,244.0,287.0,281.0,302.0,False,HARD,15,0,Red Bull Racing,0 days 02:14:49.786000,23:33.0,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:17:36.150000,VER,1,83.043,51,4.0,,,30.912,28.078,24.053,0 days 02:16:44.056000,0 days 02:17:12.134000,0 days 02:17:36.187000,247.0,288.0,281.0,302.0,True,HARD,16,0,Red Bull Racing,0 days 02:16:13.107000,24:56.3,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:18:59.312000,VER,1,83.162,52,4.0,,,30.936,28.109,24.117,0 days 02:18:07.123000,0 days 02:18:35.232000,0 days 02:18:59.349000,247.0,288.0,280.0,302.0,False,HARD,17,0,Red Bull Racing,0 days 02:17:36.150000,26:19.3,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:20:22.444000,VER,1,83.132,53,4.0,,,30.833,28.166,24.133,0 days 02:19:30.182000,0 days 02:19:58.348000,0 days 02:20:22.481000,246.0,288.0,281.0,302.0,False,HARD,18,0,Red Bull Racing,0 days 02:18:59.312000,27:42.5,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:21:45.450000,VER,1,83.006,54,4.0,,,30.855,28.119,24.032,0 days 02:20:53.336000,0 days 02:21:21.455000,0 days 02:21:45.487000,245.0,288.0,281.0,303.0,True,HARD,19,0,Red Bull Racing,0 days 02:20:22.444000,29:05.6,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:23:08.355000,VER,1,82.905,55,4.0,,,30.904,28.005,23.996,0 days 02:22:16.391000,0 days 02:22:44.396000,0 days 02:23:08.392000,246.0,289.0,281.0,303.0,True,HARD,20,0,Red Bull Racing,0 days 02:21:45.450000,30:28.6,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:24:31.724000,VER,1,83.369,56,4.0,,,30.895,28.11,24.364,0 days 02:23:39.287000,0 days 02:24:07.397000,0 days 02:24:31.761000,246.0,288.0,281.0,303.0,False,HARD,21,0,Red Bull Racing,0 days 02:23:08.355000,31:51.5,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:25:55.500000,VER,1,83.776,57,4.0,,,30.933,28.157,24.686,0 days 02:25:02.694000,0 days 02:25:30.851000,0 days 02:25:55.537000,246.0,288.0,274.0,303.0,False,HARD,22,0,Red Bull Racing,0 days 02:24:31.724000,33:14.9,1,1.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:06:57.318000,GAS,10,88.418,6,1.0,,,32.726,29.765,25.927,0 days 01:06:01.672000,0 days 01:06:31.437000,0 days 01:06:57.364000,230.0,282.0,276.0,303.0,True,MEDIUM,6,1,Alpine,0 days 01:05:28.900000,14:12.1,1,11.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:08:25.056000,GAS,10,87.738,7,1.0,,,32.521,29.453,25.764,0 days 01:07:29.885000,0 days 01:07:59.338000,0 days 01:08:25.102000,232.0,282.0,278.0,321.0,True,MEDIUM,7,1,Alpine,0 days 01:06:57.318000,15:40.5,1,11.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:09:52.937000,GAS,10,87.881,8,1.0,,,32.603,29.575,25.703,0 days 01:08:57.705000,0 days 01:09:27.280000,0 days 01:09:52.983000,231.0,284.0,276.0,328.0,False,MEDIUM,8,1,Alpine,0 days 01:08:25.056000,17:08.2,1,11.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:11:20.517000,GAS,10,87.58,9,1.0,,,32.447,29.563,25.57,0 days 01:10:25.430000,0 days 01:10:54.993000,0 days 01:11:20.563000,232.0,283.0,277.0,328.0,True,MEDIUM,9,1,Alpine,0 days 01:09:52.937000,18:36.1,1,11.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:12:48.789000,GAS,10,88.272,10,1.0,,,32.868,29.806,25.598,0 days 01:11:53.431000,0 days 01:12:23.237000,0 days 01:12:48.835000,231.0,284.0,278.0,327.0,False,MEDIUM,10,1,Alpine,0 days 01:11:20.517000,20:03.7,1,11.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:15:44.797000,GAS,10,87.827,12,1.0,,,32.795,29.655,25.377,0 days 01:14:49.811000,0 days 01:15:19.466000,0 days 01:15:44.843000,233.0,286.0,279.0,328.0,False,MEDIUM,12,1,Alpine,0 days 01:14:16.970000,23:00.2,1,11.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:17:11.783000,GAS,10,86.986,13,1.0,,,32.127,29.376,25.483,0 days 01:16:16.970000,0 days 01:16:46.346000,0 days 01:17:11.829000,230.0,285.0,276.0,329.0,True,MEDIUM,13,1,Alpine,0 days 01:15:44.797000,24:28.0,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:18:38.794000,GAS,10,87.011,14,1.0,,,32.414,29.277,25.32,0 days 01:17:44.243000,0 days 01:18:13.520000,0 days 01:18:38.840000,233.0,282.0,276.0,302.0,False,MEDIUM,14,1,Alpine,0 days 01:17:11.783000,25:55.0,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:20:05.531000,GAS,10,86.737,15,1.0,,,32.245,29.261,25.231,0 days 01:19:11.085000,0 days 01:19:40.346000,0 days 01:20:05.577000,234.0,284.0,276.0,303.0,True,MEDIUM,15,1,Alpine,0 days 01:18:38.794000,27:22.0,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:21:32.231000,GAS,10,86.7,16,1.0,,,32.303,29.209,25.188,0 days 01:20:37.880000,0 days 01:21:07.089000,0 days 01:21:32.277000,236.0,283.0,277.0,306.0,True,MEDIUM,16,1,Alpine,0 days 01:20:05.531000,28:48.7,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:22:58.745000,GAS,10,86.514,17,1.0,,,32.078,29.277,25.159,0 days 01:22:04.355000,0 days 01:22:33.632000,0 days 01:22:58.791000,236.0,284.0,278.0,324.0,True,MEDIUM,17,1,Alpine,0 days 01:21:32.231000,30:15.4,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:24:25.439000,GAS,10,86.694,18,1.0,,,32.118,29.355,25.221,0 days 01:23:30.909000,0 days 01:24:00.264000,0 days 01:24:25.485000,235.0,285.0,277.0,324.0,False,MEDIUM,18,1,Alpine,0 days 01:22:58.745000,31:41.9,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:25:52.135000,GAS,10,86.696,19,1.0,,,32.166,29.394,25.136,0 days 01:24:57.651000,0 days 01:25:27.045000,0 days 01:25:52.181000,236.0,283.0,277.0,323.0,False,MEDIUM,19,1,Alpine,0 days 01:24:25.439000,33:08.6,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:27:18.504000,GAS,10,86.369,20,1.0,,,32.071,29.356,24.942,0 days 01:26:24.252000,0 days 01:26:53.608000,0 days 01:27:18.550000,237.0,285.0,278.0,323.0,True,MEDIUM,20,1,Alpine,0 days 01:25:52.135000,34:35.3,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:28:45.450000,GAS,10,86.946,21,1.0,,,32.197,29.566,25.183,0 days 01:27:50.747000,0 days 01:28:20.313000,0 days 01:28:45.496000,234.0,285.0,277.0,326.0,False,MEDIUM,21,1,Alpine,0 days 01:27:18.504000,36:01.7,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:30:11.903000,GAS,10,86.453,22,1.0,,,32.1,29.201,25.152,0 days 01:29:17.596000,0 days 01:29:46.797000,0 days 01:30:11.949000,234.0,284.0,277.0,304.0,False,MEDIUM,22,1,Alpine,0 days 01:28:45.450000,37:28.6,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:31:38.201000,GAS,10,86.298,23,1.0,,,32.082,29.142,25.074,0 days 01:30:44.031000,0 days 01:31:13.173000,0 days 01:31:38.247000,236.0,285.0,277.0,306.0,True,MEDIUM,23,1,Alpine,0 days 01:30:11.903000,38:55.1,1,10.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:33:04.436000,GAS,10,86.235,24,1.0,,,32.077,29.163,24.995,0 days 01:32:10.324000,0 days 01:32:39.487000,0 days 01:33:04.482000,236.0,285.0,277.0,306.0,True,MEDIUM,24,1,Alpine,0 days 01:31:38.201000,40:21.4,1,9.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:34:30.610000,GAS,10,86.174,25,1.0,,,32.08,29.131,24.963,0 days 01:33:36.562000,0 days 01:34:05.693000,0 days 01:34:30.656000,236.0,285.0,277.0,306.0,True,MEDIUM,25,1,Alpine,0 days 01:33:04.436000,41:47.6,1,9.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:35:56.730000,GAS,10,86.12,26,1.0,,,31.97,29.155,24.995,0 days 01:35:02.626000,0 days 01:35:31.781000,0 days 01:35:56.776000,238.0,285.0,277.0,306.0,True,MEDIUM,26,1,Alpine,0 days 01:34:30.610000,43:13.8,1,9.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:37:22.699000,GAS,10,85.969,27,1.0,,,32.094,29.035,24.84,0 days 01:36:28.870000,0 days 01:36:57.905000,0 days 01:37:22.745000,238.0,285.0,276.0,306.0,True,MEDIUM,27,1,Alpine,0 days 01:35:56.730000,44:39.9,1,8.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:38:48.232000,GAS,10,85.533,28,1.0,,,31.861,28.868,24.804,0 days 01:37:54.606000,0 days 01:38:23.474000,0 days 01:38:48.278000,238.0,284.0,276.0,302.0,True,MEDIUM,28,1,Alpine,0 days 01:37:22.699000,46:05.9,1,8.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:41:39.164000,GAS,10,85.344,30,1.0,,,31.754,28.826,24.764,0 days 01:40:45.620000,0 days 01:41:14.446000,0 days 01:41:39.210000,239.0,284.0,276.0,302.0,True,MEDIUM,30,1,Alpine,0 days 01:40:13.820000,48:57.0,1,8.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:43:04.499000,GAS,10,85.335,31,1.0,,,31.701,28.914,24.72,0 days 01:42:10.911000,0 days 01:42:39.825000,0 days 01:43:04.545000,239.0,285.0,276.0,302.0,True,MEDIUM,31,1,Alpine,0 days 01:41:39.164000,50:22.4,1,8.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:44:29.830000,GAS,10,85.331,32,1.0,,,31.803,28.863,24.665,0 days 01:43:36.348000,0 days 01:44:05.211000,0 days 01:44:29.876000,240.0,285.0,277.0,300.0,True,MEDIUM,32,1,Alpine,0 days 01:43:04.499000,51:47.7,1,8.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:45:54.952000,GAS,10,85.122,33,1.0,,,31.594,28.821,24.707,0 days 01:45:01.470000,0 days 01:45:30.291000,0 days 01:45:54.998000,240.0,285.0,276.0,302.0,True,MEDIUM,33,1,Alpine,0 days 01:44:29.830000,53:13.0,1,8.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 01:47:20.574000,GAS,10,85.622,34,1.0,,,31.639,29.087,24.896,0 days 01:46:26.637000,0 days 01:46:55.724000,0 days 01:47:20.620000,238.0,285.0,276.0,303.0,False,MEDIUM,34,1,Alpine,0 days 01:45:54.952000,54:38.1,1,7.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:06:34.209000,GAS,10,87.285,43,4.0,,,33.232,29.232,24.821,0 days 02:05:40.202000,0 days 02:06:09.434000,0 days 02:06:34.255000,237.0,287.0,278.0,309.0,False,HARD,8,0,Alpine,0 days 02:05:06.924000,13:50.1,1,6.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:10:48.376000,GAS,10,84.238,46,4.0,,,31.374,28.478,24.386,0 days 02:09:55.558000,0 days 02:10:24.036000,0 days 02:10:48.422000,241.0,286.0,279.0,304.0,True,HARD,11,0,Alpine,0 days 02:09:24.138000,18:07.3,1,5.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:12:12.473000,GAS,10,84.097,47,4.0,,,31.286,28.462,24.349,0 days 02:11:19.708000,0 days 02:11:48.170000,0 days 02:12:12.519000,240.0,286.0,279.0,307.0,True,HARD,12,0,Alpine,0 days 02:10:48.376000,19:31.6,1,5.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:13:36.629000,GAS,10,84.156,48,4.0,,,31.348,28.435,24.373,0 days 02:12:43.867000,0 days 02:13:12.302000,0 days 02:13:36.675000,242.0,287.0,279.0,305.0,False,HARD,13,0,Alpine,0 days 02:12:12.473000,20:55.7,1,5.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:15:00.571000,GAS,10,83.942,49,4.0,,,31.302,28.324,24.316,0 days 02:14:07.977000,0 days 02:14:36.301000,0 days 02:15:00.617000,240.0,287.0,279.0,304.0,True,HARD,14,0,Alpine,0 days 02:13:36.629000,22:19.8,1,5.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:16:24.437000,GAS,10,83.866,50,4.0,,,31.215,28.33,24.321,0 days 02:15:31.832000,0 days 02:16:00.162000,0 days 02:16:24.483000,241.0,286.0,280.0,304.0,True,HARD,15,0,Alpine,0 days 02:15:00.571000,23:43.8,1,5.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
0 days 02:17:48.341000,GAS,10,83.904,51,4.0,,,31.271,28.337,24.296,0 days 02:16:55.754000,0 days 02:17:24.091000,0 days 02:17:48.387000,240.0,287.0,279.0,303.0,False,HARD,16,0,Alpine,0 days 02:16:24.437000,25:07.6,1,5.0,False,,False,True,23,Qatar Grand Prix,R,01-12-2024
